coverage	n
14201	0
14202	1
14203	0
14204	0
14205	0
14206	1
14207	0
14208	0
14209	2
14210	0
14211	2
14212	1
14213	0
14214	0
14215	0
14216	0
14217	2
14218	2
14219	4
14220	1
14221	2
14222	4
14223	7
14224	5
14225	3
14226	0
14227	0
14228	2
14229	5
14230	5
14231	3
14232	0
14233	0
14234	0
14235	0
14236	0
14237	0
14238	0
14239	0
14240	0
14241	0
14242	0
14243	0
14244	0
14245	0
14246	0
14247	0
14248	0
14249	0
14250	0
14251	0
14252	0
14253	0
14254	0
14255	0
14256	0
14257	0
14258	0
14259	0
14260	0
14261	0
14262	0
14263	0
14264	0
14265	0
14266	0
14267	0
14268	0
14269	0
14270	0
14271	0
14272	0
14273	0
14274	0
14275	1
14276	0
14277	0
14278	0
14279	0
14280	0
14281	0
14282	0
14283	0
14284	0
14285	1
14286	0
14287	0
14288	0
14289	0
14290	0
14291	0
14292	0
14293	0
14294	0
14295	0
14296	0
14297	0
14298	0
14299	0
14300	0
14301	0
14302	0
14303	0
14304	0
14305	0
14306	0
14307	0
14308	1
14309	0
14310	0
14311	1
14312	0
14313	0
14314	0
14315	0
14316	1
14317	1
14318	1
14319	0
14320	2
14321	4
14322	0
14323	1
14324	2
14325	0
14326	1
14327	5
14328	4
14329	5
14330	0
14331	0
14332	0
14333	0
14334	0
14335	0
14336	1
14337	0
14338	0
14339	0
14340	2
14341	0
14342	0
14343	0
14344	1
14345	0
14346	0
14347	0
14348	2
14349	2
14350	0
14351	0
14352	1
14353	3
14354	3
14355	1
14356	1
14357	1
14358	1
14359	0
14360	2
14361	1
14362	4
14363	2
14364	0
14365	0
14366	0
14367	0
14368	2
14369	0
14370	0
14371	1
14372	1
14373	0
14374	0
14375	2
14376	0
14377	0
14378	0
14379	0
14380	0
14381	0
14382	1
14383	1
14384	3
14385	1
14386	2
14387	1
14388	2
14389	2
14390	0
14391	3
14392	1
14393	0
14394	0
14395	0
14396	0
14397	0
14398	0
14399	0
14400	0
14401	1
14402	1
14403	0
14404	0
14405	0
14406	0
14407	2
14408	0
14409	0
14410	0
14411	0
14412	0
14413	0
14414	0
14415	0
14416	0
14417	0
14418	0
14419	0
14420	0
14421	0
14422	1
14423	0
14424	0
14425	0
14426	0
14427	0
14428	0
14429	1
14430	0
14431	0
14432	0
14433	0
14434	0
14435	0
14436	0
14437	1
14438	0
14439	0
14440	0
14441	0
14442	0
14443	0
14444	0
14445	1
14446	0
14447	1
14448	0
14449	0
14450	0
14451	0
14452	0
14453	0
14454	0
14455	0
14456	0
14457	0
14458	0
14459	0
14460	1
14461	0
14462	0
14463	0
14464	0
14465	0
14466	0
14467	0
14468	1
14469	0
14470	0
14471	0
14472	0
14473	0
14474	0
14475	0
14476	0
14477	0
14478	0
14479	0
14480	0
14481	1
14482	0
14483	0
14484	1
14485	0
14486	0
14487	0
14488	0
14489	0
14490	0
14491	0
14492	0
14493	0
14494	0
14495	0
14496	0
14497	0
14498	1
14499	1
14500	0
14501	0
14502	0
14503	0
14504	0
14505	0
14506	0
14507	0
14508	0
14509	0
14510	0
14511	0
14512	1
14513	0
14514	0
14515	0
14516	0
14517	1
14518	0
14519	1
14520	0
14521	0
14522	0
14523	0
14524	0
14525	0
14526	0
14527	0
14528	0
14529	0
14530	1
14531	0
14532	0
14533	1
14534	0
14535	0
14536	1
14537	0
14538	0
14539	0
14540	0
14541	0
14542	0
14543	0
14544	0
14545	1
14546	0
14547	0
14548	0
14549	0
14550	0
14551	0
14552	0
14553	1
14554	1
14555	0
14556	0
14557	0
14558	0
14559	0
14560	0
14561	0
14562	1
14563	0
14564	0
14565	0
14566	1
14567	0
14568	0
14569	0
14570	1
14571	0
14572	0
14573	0
14574	1
14575	0
14576	0
14577	0
14578	0
14579	0
14580	0
14581	1
14582	0
14583	1
14584	1
14585	0
14586	0
14587	0
14588	1
14589	0
14590	1
14591	0
14592	3
14593	0
14594	2
14595	0
14596	0
14597	4
14598	1
14599	1
14600	1
14601	6
14602	0
14603	3
14604	2
14605	1
14606	4
14607	1
14608	4
14609	3
14610	4
14611	4
14612	1
14613	4
14614	5
14615	11
14616	9
14617	14
14618	6
14619	3
14620	2
14621	0
14622	0
14623	0
14624	0
14625	0
14626	0
14627	0
14628	0
14629	0
14630	1
14631	0
14632	0
14633	1
14634	1
14635	0
14636	0
14637	0
14638	0
14639	0
14640	0
14641	0
14642	0
14643	1
14644	0
14645	0
14646	0
14647	1
14648	0
14649	0
14650	0
14651	0
14652	0
14653	0
14654	0
14655	0
14656	0
14657	0
14658	1
14659	0
14660	0
14661	0
14662	0
14663	0
14664	0
14665	0
14666	0
14667	0
14668	1
14669	0
14670	0
14671	0
14672	0
14673	0
14674	0
14675	1
14676	0
14677	0
14678	0
14679	0
14680	0
14681	0
14682	1
14683	0
14684	1
14685	1
14686	0
14687	0
14688	0
14689	0
14690	0
14691	0
14692	0
14693	0
14694	0
14695	0
14696	0
14697	0
14698	0
14699	0
14700	0
14701	0
14702	1
14703	0
14704	0
14705	0
14706	1
14707	0
14708	0
14709	0
14710	1
14711	1
14712	1
14713	0
14714	0
14715	0
14716	0
14717	0
14718	0
14719	0
14720	0
14721	0
14722	0
14723	0
14724	0
14725	0
14726	0
14727	0
14728	0
14729	0
14730	0
14731	0
14732	0
14733	0
14734	0
14735	0
14736	0
14737	0
14738	0
14739	0
14740	0
14741	1
14742	0
14743	0
14744	0
14745	0
14746	0
14747	0
14748	0
14749	1
14750	1
14751	0
14752	1
14753	0
14754	0
14755	0
14756	1
14757	0
14758	2
14759	1
14760	2
14761	1
14762	0
14763	0
14764	0
14765	1
14766	0
14767	2
14768	0
14769	0
14770	0
14771	0
14772	0
14773	0
14774	0
14775	1
14776	1
14777	0
14778	0
14779	1
14780	1
14781	2
14782	0
14783	0
14784	1
14785	0
14786	0
14787	1
14788	2
14789	0
14790	1
14791	2
14792	1
14793	0
14794	4
14795	2
14796	1
14797	0
14798	1
14799	0
14800	1
14801	3
14802	0
14803	2
14804	4
14805	3
14806	1
14807	1
14808	1
14809	3
14810	0
14811	3
14812	0
14813	3
14814	2
14815	1
14816	0
14817	3
14818	4
14819	5
14820	3
14821	4
14822	1
14823	1
14824	0
14825	3
14826	6
14827	2
14828	1
14829	0
14830	0
14831	0
14832	1
14833	0
14834	0
14835	0
14836	0
14837	0
14838	0
14839	1
14840	0
14841	0
14842	1
14843	0
14844	0
14845	0
14846	0
14847	1
14848	0
14849	1
14850	1
14851	0
14852	0
14853	0
14854	0
14855	0
14856	1
14857	0
14858	1
14859	0
14860	0
14861	1
14862	0
14863	0
14864	0
14865	2
14866	2
14867	0
14868	0
14869	0
14870	0
14871	0
14872	0
14873	0
14874	1
14875	0
14876	0
14877	1
14878	0
14879	2
14880	0
14881	1
14882	0
14883	2
14884	0
14885	0
14886	2
14887	0
14888	0
14889	1
14890	0
14891	1
14892	1
14893	0
14894	4
14895	5
14896	2
14897	1
14898	0
14899	5
14900	4
14901	1
14902	1
14903	1
14904	0
14905	2
14906	2
14907	1
14908	3
14909	2
14910	6
14911	1
14912	3
14913	0
14914	1
14915	1
14916	1
14917	0
14918	3
14919	1
14920	3
14921	0
14922	1
14923	2
14924	0
14925	6
14926	3
14927	6
14928	6
14929	2
14930	10
14931	5
14932	5
14933	7
14934	13
14935	5
14936	0
14937	3
14938	2
14939	0
14940	1
14941	0
14942	0
14943	0
14944	0
14945	1
14946	0
14947	1
14948	1
14949	0
14950	1
14951	1
14952	2
14953	0
14954	1
14955	2
14956	3
14957	1
14958	2
14959	0
14960	3
14961	0
14962	2
14963	3
14964	1
14965	2
14966	1
14967	2
14968	1
14969	4
14970	2
14971	2
14972	3
14973	0
14974	0
14975	1
14976	4
14977	1
14978	3
14979	1
14980	2
14981	0
14982	1
14983	1
14984	1
14985	0
14986	0
14987	1
14988	0
14989	2
14990	0
14991	0
14992	0
14993	0
14994	1
14995	0
14996	2
14997	0
14998	1
14999	1
15000	1
15001	0
15002	1
15003	0
15004	0
15005	0
15006	0
15007	0
15008	1
15009	0
15010	2
15011	0
15012	2
15013	1
15014	0
15015	0
15016	0
15017	0
15018	0
15019	0
15020	0
15021	1
15022	0
15023	2
15024	1
15025	0
15026	0
15027	0
15028	0
15029	1
15030	0
15031	3
15032	0
15033	0
15034	1
15035	1
15036	1
15037	0
15038	1
15039	2
15040	0
15041	2
15042	2
15043	0
15044	1
15045	0
15046	2
15047	2
15048	3
15049	1
15050	3
15051	3
15052	3
15053	4
15054	3
15055	1
15056	5
15057	2
15058	6
15059	4
15060	2
15061	1
15062	0
15063	0
15064	0
15065	1
15066	3
15067	1
15068	2
15069	0
15070	1
15071	1
15072	1
15073	1
15074	0
15075	1
15076	1
15077	1
15078	0
15079	2
15080	2
15081	2
15082	4
15083	1
15084	1
15085	3
15086	2
15087	1
15088	2
15089	7
15090	1
15091	1
15092	1
15093	2
15094	5
15095	2
15096	0
15097	1
15098	1
15099	0
15100	0
15101	0
15102	0
15103	0
15104	0
15105	1
15106	0
15107	1
15108	0
15109	0
15110	3
15111	0
15112	0
15113	0
15114	0
15115	1
15116	0
15117	0
15118	0
15119	0
15120	0
15121	0
15122	0
15123	1
15124	0
15125	1
15126	1
15127	0
15128	0
15129	0
15130	0
15131	0
15132	0
15133	0
15134	0
15135	2
15136	1
15137	0
15138	0
15139	0
15140	0
15141	0
15142	1
15143	0
15144	0
15145	1
15146	0
15147	0
15148	1
15149	0
15150	1
15151	0
15152	1
15153	0
15154	0
15155	1
15156	0
15157	0
15158	0
15159	0
15160	0
15161	0
15162	0
15163	0
15164	0
15165	0
15166	0
15167	0
15168	0
15169	0
15170	0
15171	1
15172	1
15173	0
15174	0
15175	0
15176	0
15177	1
15178	0
15179	0
15180	2
15181	0
15182	0
15183	0
15184	0
15185	0
15186	0
15187	0
15188	2
15189	2
15190	0
15191	0
15192	0
15193	0
15194	0
15195	0
15196	0
15197	0
15198	0
15199	1
15200	2
15201	0
15202	0
15203	0
15204	0
15205	0
15206	0
15207	1
15208	1
15209	0
15210	2
15211	0
15212	1
15213	0
15214	0
15215	0
15216	1
15217	1
15218	3
15219	1
15220	1
15221	1
15222	0
15223	1
15224	0
15225	3
15226	1
15227	3
15228	2
15229	2
15230	2
15231	5
15232	3
15233	8
15234	9
15235	6
15236	3
15237	6
15238	6
15239	1
15240	10
15241	0
15242	0
15243	0
15244	0
15245	0
15246	0
15247	0
15248	1
15249	1
15250	0
15251	0
15252	0
15253	0
15254	0
15255	0
15256	0
15257	0
15258	0
15259	0
15260	0
15261	0
15262	0
15263	0
15264	0
15265	0
15266	0
15267	0
15268	0
15269	0
15270	0
15271	0
15272	0
15273	0
15274	0
15275	0
15276	0
15277	0
15278	0
15279	0
15280	0
15281	1
15282	0
15283	0
15284	0
15285	0
15286	0
15287	0
15288	0
15289	0
15290	0
15291	0
15292	0
15293	0
15294	0
15295	0
15296	1
15297	0
15298	0
15299	0
15300	0
15301	0
15302	0
15303	0
15304	0
15305	0
15306	0
15307	0
15308	0
15309	0
15310	1
15311	0
15312	0
15313	1
15314	0
15315	0
15316	0
15317	0
15318	0
15319	0
15320	0
15321	0
15322	0
15323	0
15324	0
15325	0
15326	0
15327	0
15328	0
15329	0
15330	0
15331	0
15332	0
15333	0
15334	0
15335	0
15336	0
15337	0
15338	0
15339	0
15340	0
15341	0
15342	0
15343	0
15344	0
15345	0
15346	0
15347	0
15348	0
15349	0
15350	0
15351	0
15352	0
15353	0
15354	0
15355	0
15356	0
15357	0
15358	1
15359	0
15360	1
15361	0
15362	0
15363	0
15364	1
15365	0
15366	0
15367	0
15368	0
15369	0
15370	0
15371	0
15372	1
15373	0
15374	0
15375	0
15376	0
15377	1
15378	0
15379	0
15380	0
15381	0
15382	0
15383	0
15384	0
15385	0
15386	1
15387	0
15388	0
15389	0
15390	0
15391	0
15392	0
15393	0
15394	0
15395	0
15396	0
15397	0
15398	0
15399	0
15400	0
15401	0
15402	0
15403	0
15404	0
15405	0
15406	0
15407	0
15408	0
15409	0
15410	0
15411	0
15412	0
15413	0
15414	0
15415	1
15416	0
15417	0
15418	0
15419	0
15420	0
15421	0
15422	0
15423	0
15424	0
15425	0
15426	0
15427	0
15428	0
15429	0
15430	0
15431	0
15432	0
15433	1
15434	0
15435	0
15436	0
15437	1
15438	1
15439	0
15440	0
15441	0
15442	0
15443	0
15444	0
15445	0
15446	0
15447	0
15448	0
15449	0
15450	0
15451	0
15452	0
15453	0
15454	1
15455	0
15456	0
15457	0
15458	0
15459	0
15460	0
15461	0
15462	0
15463	0
15464	1
15465	0
15466	0
15467	1
15468	1
15469	1
15470	0
15471	0
15472	0
15473	0
15474	1
15475	1
15476	1
15477	0
15478	0
15479	0
15480	0
15481	0
15482	1
15483	1
15484	2
15485	2
15486	2
15487	1
15488	0
15489	2
15490	2
15491	1
15492	2
15493	1
15494	1
15495	1
15496	2
15497	1
15498	1
15499	1
15500	0
15501	3
15502	0
15503	1
15504	8
15505	2
15506	2
15507	7
15508	11
15509	17
15510	7
15511	4
15512	4
15513	8
15514	9
15515	1
15516	1
15517	0
15518	0
15519	0
15520	0
15521	0
15522	0
15523	0
15524	0
15525	0
15526	0
15527	0
15528	0
15529	0
15530	0
15531	0
15532	0
15533	0
15534	0
15535	0
15536	0
15537	0
15538	0
15539	0
15540	0
15541	0
15542	1
15543	0
15544	0
15545	0
15546	0
15547	0
15548	0
15549	0
15550	0
15551	0
15552	0
15553	0
15554	0
15555	0
15556	0
15557	0
15558	0
15559	0
15560	0
15561	0
15562	0
15563	0
15564	0
15565	0
15566	0
15567	0
15568	0
15569	0
15570	0
15571	0
15572	0
15573	0
15574	0
15575	0
15576	0
15577	0
15578	0
15579	0
15580	0
15581	0
15582	0
15583	0
15584	0
15585	0
15586	0
15587	1
15588	0
15589	0
15590	0
15591	0
15592	0
15593	0
15594	0
15595	0
15596	0
15597	0
15598	0
15599	0
15600	0
15601	0
15602	1
15603	0
15604	0
15605	0
15606	0
15607	0
15608	0
15609	0
15610	0
15611	0
15612	0
15613	0
15614	0
15615	0
15616	0
15617	0
15618	0
15619	0
15620	0
15621	0
15622	0
15623	0
15624	0
15625	1
15626	0
15627	0
15628	0
15629	0
15630	0
15631	1
15632	0
15633	0
15634	0
15635	0
15636	1
15637	0
15638	0
15639	0
15640	0
15641	0
15642	0
15643	0
15644	0
15645	0
15646	1
15647	0
15648	0
15649	0
15650	1
15651	2
15652	0
15653	0
15654	0
15655	0
15656	0
15657	0
15658	1
15659	0
15660	0
15661	0
15662	1
15663	0
15664	0
15665	0
15666	0
15667	0
15668	0
15669	0
15670	0
15671	0
15672	0
15673	0
15674	1
15675	2
15676	0
15677	0
15678	0
15679	0
15680	0
15681	0
15682	1
15683	0
15684	0
15685	0
15686	0
15687	0
15688	0
15689	0
15690	0
15691	0
15692	1
15693	2
15694	0
15695	0
15696	1
15697	0
15698	0
15699	0
15700	0
15701	1
15702	3
15703	0
15704	1
15705	2
15706	1
15707	0
15708	0
15709	0
15710	1
15711	2
15712	0
15713	0
15714	0
15715	0
15716	0
15717	0
15718	0
15719	1
15720	0
15721	1
15722	0
15723	1
15724	0
15725	0
15726	0
15727	0
15728	0
15729	0
15730	0
15731	1
15732	1
15733	0
15734	0
15735	0
15736	0
15737	0
15738	2
15739	1
15740	0
15741	0
15742	0
15743	1
15744	1
15745	1
15746	0
15747	1
15748	2
15749	0
15750	0
15751	0
15752	1
15753	3
15754	1
15755	4
15756	3
15757	9
15758	2
15759	3
15760	17
15761	11
15762	13
15763	4
15764	7
15765	1
15766	4
15767	1
15768	0
15769	0
15770	0
15771	0
15772	0
15773	1
15774	1
15775	2
15776	0
15777	1
15778	1
15779	0
15780	0
15781	0
15782	0
15783	0
15784	0
15785	0
15786	0
15787	0
15788	0
15789	0
15790	0
15791	0
15792	0
15793	0
15794	0
15795	0
15796	0
15797	0
15798	0
15799	0
15800	0
15801	0
15802	0
15803	0
15804	0
15805	0
15806	0
15807	1
15808	0
15809	0
15810	0
15811	0
15812	1
15813	0
15814	1
15815	0
15816	0
15817	0
15818	0
15819	0
15820	0
15821	1
15822	0
15823	0
15824	0
15825	0
15826	1
15827	0
15828	0
15829	0
15830	0
15831	1
15832	0
15833	0
15834	0
15835	0
15836	0
15837	0
15838	0
15839	0
15840	0
15841	0
15842	1
15843	0
15844	0
15845	0
15846	0
15847	0
15848	0
15849	1
15850	0
15851	0
15852	0
15853	0
15854	0
15855	0
15856	0
15857	1
15858	0
15859	0
15860	0
15861	0
15862	0
15863	0
15864	0
15865	0
15866	0
15867	0
15868	1
15869	0
15870	0
15871	0
15872	0
15873	0
15874	0
15875	0
15876	0
15877	0
15878	0
15879	1
15880	0
15881	0
15882	1
15883	0
15884	0
15885	0
15886	0
15887	0
15888	0
15889	0
15890	0
15891	0
15892	1
15893	0
15894	0
15895	1
15896	2
15897	1
15898	0
15899	0
15900	0
15901	0
15902	0
15903	0
15904	1
15905	1
15906	3
15907	1
15908	1
15909	1
15910	0
15911	1
15912	0
15913	2
15914	3
15915	1
15916	0
15917	0
15918	5
15919	4
15920	1
15921	3
15922	1
15923	7
15924	10
15925	8
15926	3
15927	2
15928	0
15929	0
15930	0
15931	0
15932	0
15933	0
15934	0
15935	0
15936	0
15937	0
15938	0
15939	1
15940	0
15941	0
15942	0
15943	0
15944	0
15945	0
15946	0
15947	0
15948	0
15949	0
15950	0
15951	0
15952	0
15953	0
15954	0
15955	0
15956	0
15957	0
15958	0
15959	0
15960	0
15961	0
15962	0
15963	0
15964	0
15965	0
15966	0
15967	0
15968	0
15969	0
15970	0
15971	0
15972	0
15973	0
15974	0
15975	0
15976	0
15977	1
15978	0
15979	0
15980	0
15981	0
15982	0
15983	0
15984	0
15985	0
15986	1
15987	0
15988	0
15989	0
15990	0
15991	0
15992	0
15993	0
15994	1
15995	0
15996	0
15997	0
15998	0
15999	0
16000	0
16001	0
16002	0
16003	0
16004	0
16005	0
16006	0
16007	0
16008	0
16009	1
16010	0
16011	0
16012	1
16013	0
16014	0
16015	0
16016	0
16017	0
16018	0
16019	0
16020	0
16021	0
16022	0
16023	0
16024	0
16025	0
16026	0
16027	0
16028	0
16029	0
16030	0
16031	0
16032	0
16033	1
16034	0
16035	0
16036	0
16037	0
16038	0
16039	0
16040	2
16041	0
16042	0
16043	0
16044	1
16045	0
16046	0
16047	0
16048	0
16049	1
16050	0
16051	1
16052	0
16053	0
16054	0
16055	0
16056	0
16057	0
16058	0
16059	1
16060	0
16061	0
16062	0
16063	1
16064	0
16065	0
16066	0
16067	0
16068	0
16069	0
16070	0
16071	0
16072	0
16073	0
16074	1
16075	0
16076	0
16077	2
16078	2
16079	1
16080	0
16081	1
16082	0
16083	2
16084	0
16085	2
16086	4
16087	2
16088	2
16089	0
16090	1
16091	0
16092	1
16093	2
16094	0
16095	1
16096	0
16097	0
16098	1
16099	0
16100	0
16101	1
16102	0
16103	1
16104	1
16105	0
16106	0
16107	2
16108	1
16109	0
16110	0
16111	2
16112	4
16113	1
16114	5
16115	3
16116	3
16117	5
16118	1
16119	2
16120	5
16121	7
16122	5
16123	11
16124	4
16125	11
16126	3
16127	1
16128	7
16129	1
16130	0
16131	0
16132	0
16133	0
16134	0
16135	0
16136	0
16137	0
16138	0
16139	0
16140	0
16141	0
16142	0
16143	0
16144	0
16145	0
16146	0
16147	1
16148	0
16149	0
16150	0
16151	0
16152	0
16153	0
16154	0
16155	0
16156	0
16157	0
16158	0
16159	0
16160	0
16161	0
16162	0
16163	0
16164	0
16165	0
16166	0
16167	0
16168	0
16169	1
16170	0
16171	0
16172	0
16173	0
16174	0
16175	0
16176	0
16177	0
16178	0
16179	0
16180	0
16181	0
16182	0
16183	0
16184	0
16185	0
16186	0
16187	0
16188	1
16189	0
16190	0
16191	0
16192	0
16193	0
16194	0
16195	0
16196	0
16197	0
16198	0
16199	0
16200	0
16201	0
16202	1
16203	1
16204	0
16205	1
16206	0
16207	0
16208	0
16209	0
16210	0
16211	1
16212	0
16213	0
16214	0
16215	1
16216	0
16217	0
16218	0
16219	0
16220	0
16221	0
16222	0
16223	0
16224	0
16225	1
16226	0
16227	0
16228	0
16229	1
16230	0
16231	0
16232	0
16233	0
16234	0
16235	0
16236	0
16237	0
16238	0
16239	0
16240	0
16241	0
16242	0
16243	0
16244	0
16245	0
16246	0
16247	0
16248	0
16249	0
16250	0
16251	0
16252	0
16253	1
16254	1
16255	1
16256	0
16257	0
16258	0
16259	0
16260	0
16261	0
16262	0
16263	0
16264	0
16265	0
16266	2
16267	0
16268	0
16269	1
16270	0
16271	0
16272	1
16273	0
16274	0
16275	1
16276	1
16277	2
16278	1
16279	0
16280	0
16281	0
16282	0
16283	0
16284	0
16285	1
16286	2
16287	5
16288	0
16289	1
16290	0
16291	1
16292	2
16293	2
16294	1
16295	2
16296	1
16297	0
16298	0
16299	0
16300	0
16301	3
16302	1
16303	1
16304	0
16305	2
16306	3
16307	1
16308	3
16309	4
16310	0
16311	4
16312	4
16313	2
16314	2
16315	4
16316	1
16317	6
16318	1
16319	5
16320	1
16321	4
16322	2
16323	5
16324	3
16325	1
16326	4
16327	0
16328	6
16329	4
16330	5
16331	6
16332	8
16333	9
16334	5
16335	2
16336	0
16337	3
16338	2
16339	1
16340	1
16341	3
16342	0
16343	4
16344	1
16345	1
16346	1
16347	0
16348	1
16349	0
16350	0
16351	2
16352	3
16353	1
16354	1
16355	3
16356	9
16357	11
16358	4
16359	6
16360	3
16361	1
16362	2
16363	1
16364	8
16365	4
16366	0
16367	0
16368	1
16369	0
16370	2
16371	0
16372	0
16373	0
16374	0
16375	0
16376	0
16377	0
16378	0
16379	1
16380	0
16381	0
16382	0
16383	0
16384	0
16385	0
16386	0
16387	0
16388	0
16389	0
16390	1
16391	1
16392	0
16393	0
16394	0
16395	1
16396	1
16397	0
16398	0
16399	1
16400	1
16401	1
16402	0
16403	3
16404	0
16405	0
16406	0
16407	0
16408	1
16409	0
16410	1
16411	0
16412	0
16413	0
16414	1
16415	0
16416	1
16417	0
16418	1
16419	0
16420	0
16421	1
16422	1
16423	0
16424	2
16425	2
16426	2
16427	0
16428	0
16429	1
16430	1
16431	1
16432	0
16433	3
16434	2
16435	1
16436	3
16437	3
16438	1
16439	2
16440	1
16441	3
16442	0
16443	4
16444	1
16445	0
16446	1
16447	1
16448	1
16449	3
16450	0
16451	4
16452	3
16453	4
16454	1
16455	12
16456	8
16457	1
16458	0
16459	1
16460	0
16461	0
16462	0
16463	0
16464	0
16465	0
16466	2
16467	0
16468	0
16469	0
16470	0
16471	0
16472	0
16473	1
16474	0
16475	0
16476	0
16477	0
16478	0
16479	0
16480	0
16481	0
16482	1
16483	0
16484	0
16485	0
16486	0
16487	0
16488	0
16489	0
16490	0
16491	0
16492	0
16493	0
16494	0
16495	1
16496	1
16497	1
16498	0
16499	0
16500	1
16501	0
16502	1
16503	0
16504	1
16505	1
16506	0
16507	0
16508	0
16509	0
16510	0
16511	2
16512	0
16513	0
16514	1
16515	1
16516	1
16517	4
16518	0
16519	4
16520	0
16521	2
16522	1
16523	5
16524	3
16525	2
16526	3
16527	4
16528	2
16529	0
16530	1
16531	1
16532	0
16533	2
16534	1
16535	1
16536	0
16537	0
16538	0
16539	0
16540	0
16541	0
16542	0
16543	0
16544	0
16545	0
16546	0
16547	0
16548	0
16549	0
16550	0
16551	0
16552	0
16553	0
16554	0
16555	0
16556	0
16557	0
16558	0
16559	0
16560	0
16561	0
16562	0
16563	0
16564	0
16565	0
16566	0
16567	0
16568	0
16569	0
16570	0
16571	0
16572	0
16573	0
16574	0
16575	0
16576	0
16577	0
16578	0
16579	0
16580	0
16581	0
16582	0
16583	0
16584	0
16585	1
16586	0
16587	1
16588	0
16589	0
16590	0
16591	0
16592	0
16593	0
16594	0
16595	0
16596	1
16597	0
16598	0
16599	1
16600	0
16601	0
16602	2
16603	2
16604	0
16605	0
16606	0
16607	0
16608	0
16609	0
16610	3
16611	2
16612	6
16613	3
16614	3
16615	1
16616	2
16617	0
16618	5
16619	5
16620	4
16621	0
16622	0
16623	0
16624	0
16625	0
16626	0
16627	0
16628	0
16629	0
16630	0
16631	0
16632	0
16633	0
16634	0
16635	0
16636	0
16637	0
16638	0
16639	0
16640	0
16641	0
16642	0
16643	0
16644	0
16645	0
16646	0
16647	0
16648	0
16649	0
16650	0
16651	1
16652	0
16653	0
16654	0
16655	0
16656	0
16657	0
16658	0
16659	0
16660	0
16661	0
16662	0
16663	1
16664	0
16665	0
16666	0
16667	0
16668	1
16669	0
16670	2
16671	0
16672	0
16673	0
16674	3
16675	2
16676	7
16677	4
16678	2
16679	0
16680	2
16681	2
16682	2
16683	3
16684	0
16685	4
16686	2
16687	2
16688	1
16689	2
16690	1
16691	2
16692	4
16693	7
16694	3
16695	0
16696	0
16697	0
16698	0
16699	0
16700	0
16701	0
16702	0
16703	0
16704	0
16705	0
16706	0
16707	1
16708	0
16709	0
16710	0
16711	0
16712	0
16713	1
16714	0
16715	0
16716	0
16717	0
16718	0
16719	0
16720	0
16721	0
16722	0
16723	0
16724	0
16725	0
16726	0
16727	0
16728	0
16729	0
16730	0
16731	0
16732	0
16733	0
16734	0
16735	0
16736	0
16737	0
16738	1
16739	0
16740	0
16741	0
16742	1
16743	0
16744	0
16745	0
16746	0
16747	0
16748	0
16749	0
16750	0
16751	0
16752	0
16753	0
16754	0
16755	0
16756	0
16757	0
16758	0
16759	0
16760	0
16761	0
16762	0
16763	0
16764	0
16765	0
16766	0
16767	0
16768	0
16769	0
16770	0
16771	0
16772	0
16773	0
16774	0
16775	0
16776	0
16777	0
16778	0
16779	0
16780	0
16781	0
16782	0
16783	0
16784	0
16785	0
16786	0
16787	0
16788	0
16789	1
16790	0
16791	0
16792	0
16793	0
16794	0
16795	0
16796	0
16797	0
16798	0
16799	0
16800	0
16801	0
16802	0
16803	0
16804	0
16805	0
16806	0
16807	0
16808	0
16809	0
16810	0
16811	1
16812	0
16813	0
16814	0
16815	0
16816	0
16817	0
16818	0
16819	0
16820	0
16821	0
16822	0
16823	0
16824	0
16825	0
16826	0
16827	0
16828	0
16829	0
16830	0
16831	0
16832	0
16833	0
16834	0
16835	1
16836	0
16837	0
16838	0
16839	0
16840	0
16841	0
16842	1
16843	0
16844	0
16845	1
16846	0
16847	0
16848	0
16849	0
16850	0
16851	0
16852	1
16853	1
16854	0
16855	0
16856	0
16857	0
16858	0
16859	0
16860	0
16861	0
16862	0
16863	0
16864	0
16865	0
16866	1
16867	0
16868	0
16869	2
16870	1
16871	0
16872	0
16873	0
16874	0
16875	0
16876	0
16877	0
16878	0
16879	0
16880	0
16881	1
16882	0
16883	0
16884	0
16885	0
16886	0
16887	1
16888	0
16889	0
16890	0
16891	0
16892	0
16893	0
16894	0
16895	1
16896	0
16897	0
16898	1
16899	0
16900	0
16901	0
16902	0
16903	0
16904	0
16905	0
16906	0
16907	0
16908	0
16909	0
16910	0
16911	0
16912	0
16913	0
16914	0
16915	1
16916	0
16917	0
16918	1
16919	1
16920	0
16921	1
16922	0
16923	1
16924	0
16925	0
16926	0
16927	0
16928	0
16929	0
16930	0
16931	1
16932	2
16933	1
16934	0
16935	0
16936	0
16937	0
16938	0
16939	1
16940	0
16941	0
16942	0
16943	0
16944	1
16945	1
16946	1
16947	0
16948	1
16949	0
16950	0
16951	0
16952	0
16953	3
16954	0
16955	0
16956	1
16957	2
16958	1
16959	2
16960	1
16961	4
16962	0
16963	1
16964	1
16965	1
16966	1
16967	0
16968	1
16969	0
16970	1
16971	2
16972	0
16973	2
16974	1
16975	3
16976	1
16977	2
16978	2
16979	0
16980	4
16981	0
16982	3
16983	0
16984	0
16985	0
16986	1
16987	1
16988	0
16989	0
16990	13
16991	1
16992	4
16993	4
16994	2
16995	4
16996	4
16997	3
16998	0
